Age,Job,Credit amount,Duration,Sex_male,Housing_own,Housing_rent,Saving accounts_moderate,Saving accounts_quite rich,Saving accounts_rich,Saving accounts_unknown,Checking account_moderate,Checking account_rich,Checking account_unknown,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others
53,2,795,12,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
32,2,4594,18,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
29,3,2679,24,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
57,1,709,12,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
31,2,1360,15,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
63,2,7596,30,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
30,2,3069,24,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
36,2,4042,42,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
25,1,685,12,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
52,1,2315,10,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
43,2,2899,18,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
25,2,2969,12,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
34,2,2415,7,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24,1,2214,12,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
27,3,3416,27,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
47,2,2353,21,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
27,2,2820,36,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
39,3,3345,24,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
60,1,1199,24,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
28,2,1413,24,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
38,2,3512,24,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
37,2,1225,10,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
39,2,2299,36,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
26,2,3749,24,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
25,2,4933,39,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
41,1,1244,9,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
42,2,10477,36,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
44,1,6204,18,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
37,2,10222,48,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
37,2,609,6,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
35,2,1410,14,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
34,3,6850,15,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
51,2,682,12,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
40,1,1155,12,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
40,1,701,12,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
49,1,3124,12,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
36,3,3275,21,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
23,1,660,6,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
29,1,1659,24,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
51,2,1595,6,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
23,2,1444,15,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
53,2,7119,48,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
41,3,6313,24,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
35,2,1979,15,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
21,2,15653,60,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
42,2,1965,24,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
66,3,1908,30,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
37,3,4712,24,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
42,2,5084,24,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
56,2,618,12,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
49,1,2096,12,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
28,1,1797,13,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,1,866,18,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
40,3,3857,30,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
35,2,1592,12,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
46,3,6842,24,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
28,3,5234,30,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
39,2,860,6,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
32,2,2697,9,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
26,2,1311,24,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
31,2,2901,10,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False
27,2,5998,40,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
27,0,709,6,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
48,1,4351,24,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
27,2,2326,15,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
43,1,7393,24,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
37,2,3535,36,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
32,1,1231,10,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
24,2,3190,18,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
43,2,1333,24,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
36,1,1572,21,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
32,1,931,6,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
28,2,3595,36,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
24,2,8487,48,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
43,1,1459,15,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
25,2,2394,36,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
41,2,3160,21,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
29,1,1494,4,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
54,2,1597,24,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
35,2,1204,6,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False
23,2,2406,30,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
23,1,6229,36,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
37,2,1402,12,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
29,3,1412,12,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
31,1,1410,12,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
27,1,3643,15,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
39,2,2522,30,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
35,1,10722,47,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
48,1,2241,10,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
44,2,2647,6,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
29,2,518,6,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
22,2,3149,24,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
58,2,1867,30,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
30,2,1602,21,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
42,2,1346,6,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
27,2,343,6,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
34,1,3844,48,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
35,3,1393,11,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
24,2,1800,18,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
22,1,276,9,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
46,2,1582,18,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
45,2,10875,36,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
30,2,4657,15,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
61,1,3059,12,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
43,2,2515,18,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
41,2,3979,48,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
20,2,2221,15,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
47,1,731,8,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
68,0,1175,16,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
40,3,1905,15,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
37,1,2118,9,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
31,2,4473,36,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
43,2,2625,16,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
33,2,2051,18,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
32,2,1136,9,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
39,2,1473,18,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
30,3,2333,30,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
61,2,2012,12,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
27,2,1185,12,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
20,1,2718,24,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
47,1,958,12,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
46,2,1223,12,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
36,2,2799,9,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
30,3,4455,36,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
34,3,2910,24,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
27,2,1924,18,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False
47,2,1377,24,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
30,3,2249,18,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
45,2,7882,42,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
26,2,1158,12,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
21,2,2570,27,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
32,3,1880,18,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
34,3,6614,36,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
34,3,3017,12,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
29,3,1901,24,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False
26,2,1345,18,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
23,2,392,15,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
54,0,672,6,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
35,2,1471,15,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
34,2,1525,24,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
37,3,12749,48,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
22,2,1858,12,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
35,2,5842,36,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
32,2,2848,10,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
33,2,1042,18,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
26,2,1388,9,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
66,3,1526,12,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
28,2,1817,18,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
25,2,7855,36,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
26,1,4280,30,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
37,2,3380,4,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
41,1,662,6,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
31,1,1736,12,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
26,2,3414,21,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
27,2,1101,12,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21,2,1766,6,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
36,2,846,7,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
30,2,918,9,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
32,2,3062,24,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
61,3,1953,36,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
24,1,3763,21,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
33,3,4439,18,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
21,1,1987,24,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
42,2,4153,18,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
34,3,1591,21,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
51,3,1164,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
25,2,1206,9,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
41,3,3868,24,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
31,2,6758,48,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
31,2,6148,20,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
23,2,1553,24,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
28,2,2603,24,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False
37,2,3612,18,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
36,2,6742,30,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
26,3,10974,36,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
30,2,1740,6,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
49,2,1038,10,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
23,2,8471,18,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
20,3,1107,12,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
28,2,6199,12,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
26,2,1934,12,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
57,3,1231,24,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
27,2,1237,6,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
70,3,7308,10,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
26,2,1076,12,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
27,2,10961,48,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
24,2,2124,18,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
30,2,1055,18,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21,2,902,12,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
30,2,8358,48,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
22,2,433,18,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
37,2,2279,12,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
49,1,1262,12,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
46,2,6331,48,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
40,3,1977,36,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
32,2,2978,24,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
26,1,4272,30,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
38,2,1216,24,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
40,1,1647,21,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
46,3,2476,21,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
40,2,7824,28,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False
25,2,1371,24,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
28,2,9572,36,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
27,1,2708,15,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
43,1,1516,24,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
31,1,3108,30,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
24,2,458,9,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
41,1,5954,42,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
27,2,3552,24,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
36,2,1275,24,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
28,2,4169,24,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
34,2,6527,60,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
22,2,3632,24,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
31,2,3651,12,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36,2,2337,36,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
36,2,1913,18,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
33,2,1414,8,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
63,2,2957,24,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
28,3,2923,21,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
20,2,4675,12,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False
48,2,2134,9,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
28,2,2142,11,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
33,2,2319,21,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
21,2,1049,18,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
28,2,939,12,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
68,2,6761,18,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False
44,2,1478,15,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
32,2,6078,12,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
24,1,1568,18,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
65,0,1098,18,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
23,2,4281,33,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
26,2,1453,18,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
42,1,1503,4,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
45,3,8588,39,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
47,2,3422,18,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
64,2,1409,13,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
42,2,3331,12,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
43,2,4042,24,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
28,2,1068,6,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
37,3,3399,12,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
23,2,1943,18,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
38,2,5954,30,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
28,1,745,9,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
20,2,3617,24,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
27,2,3652,21,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23,1,976,18,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
45,1,4006,28,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
58,2,15945,54,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
44,3,3384,6,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
52,2,936,9,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
32,2,4611,6,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
30,2,7721,24,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
28,2,2169,18,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
38,3,5711,36,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
22,2,741,12,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
24,2,2080,6,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
34,2,4454,36,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
25,1,4746,45,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
29,3,6579,24,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
37,1,1922,12,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
50,2,2241,21,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
24,2,4308,48,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,2,3077,30,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
32,2,2273,36,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
36,2,884,18,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
52,2,2223,24,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
32,2,1552,24,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
31,2,1393,24,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
22,2,1478,9,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
41,2,2712,36,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
35,2,3386,12,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
26,2,4370,42,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
23,0,14555,6,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
23,2,2288,21,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
33,2,3244,18,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
36,2,2247,12,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
38,0,926,12,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
24,2,9271,36,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
35,2,2439,24,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
38,2,804,12,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
43,2,1203,6,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36,2,1028,18,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
27,2,3850,18,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
38,2,947,24,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
26,2,4788,48,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
38,1,708,12,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
38,3,7814,24,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
24,2,874,15,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
34,2,6999,48,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
22,1,454,6,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
44,2,3485,20,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
38,2,754,12,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
22,2,3092,24,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
26,2,9960,48,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
25,1,4736,24,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
25,2,8072,30,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
26,2,1386,12,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
27,1,1168,12,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
27,2,4576,45,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
30,3,7174,42,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
44,2,1163,12,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
75,3,1374,6,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
32,2,2528,27,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
24,2,5595,72,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
21,1,1289,12,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
24,2,1237,8,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
37,2,802,15,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
25,2,14421,48,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
29,2,2108,6,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
22,1,806,15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,1,1264,12,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
35,3,1050,6,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
23,2,3488,24,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
48,2,1288,9,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
29,1,1123,12,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
27,3,1422,9,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
34,1,11998,30,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
29,1,3590,12,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
32,2,2325,24,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
26,2,5117,27,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
22,2,2039,24,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24,2,2788,15,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
